# ONTO DATA
# Sources: Freebase, GUM, WSJ/PTB, added data by Amir Zeldes (see licenses)
brutality	abstract	abstract/inanim
bubble	abstract	abstract/inanim
buccaneer	person	person
buck	quantity	quantity/inanim
bucket	object	object/inanim
buckshot	object	object/inanim
Budd	person	person
Buddhism	abstract	abstract
buddy	person	person
budgerigar	animal	animal
budget	abstract	abstract
budgeting	abstract	abstract/inanim
budgets	abstract	abstract
buds	plant	plant
buffer	abstract	abstract/inanim
buffs	person	person/plural
bug	abstract	abstract/inanim
bugaboo	object	object/inanim
bugs	object	object
build-outs	abstract	abstract
builder	person	person
building	abstract	abstract
Building	place	place
buildings	place	place
buildup	abstract	abstract/inanim
built	abstract	abstract
bulb	object	object/inanim
Bulgarian	person	person
bulgur	substance	food/inanim
bulk	abstract	abstract
bulk-mail	object	object/inanim
bull	animal	animal
bull-boxer	animal	animal
bulldog	animal	animal
bulldozer	object	vehicle/inanim
bullet	object	object
bulletin	abstract	abstract/inanim
bullfighter	person	person
bullhorn	object	object/inanim
bullion	object	object/inanim
bullmastiff	animal	animal
bullocky	person	person
bulwark	object	object/inanim
bump	object	object/inanim
bumper	object	object/inanim
bunch	person	person
bunch	quantity	quantity/inanim
bunco	abstract	abstract/inanim
bundle	object	object/inanim
bunko-forgery	abstract	abstract/inanim
buoyancy	abstract	abstract/inanim
burden	abstract	abstract/inanim
bureau	organization	organization
bureaucracy	abstract	abstract/inanim
bureaucrat	person	person
bureaucrats	person	person/plural
burgers	object	object
burglar	person	person
burglary	event	event/inanim
burial	event	event/inanim
Burmese	person	person
burner	object	object/inanim
burning	event	event/inanim
burnout	event	event/inanim
bursar	person	person
burst	abstract	abstract/inanim
Burundian	person	person
bus	object	object
buses	object	object
bushel	quantity	quantity/inanim
bushes	plant	plant
bushranger	person	person
business	abstract	abstract
business	event	event
businesses	object	object/plural
businesses	organization	organization/plural
businessman	person	person
businessmen	person	person/plural
businesspeople	person	person/plural
businessperson	person	person
busker	person	person
bust	object	object/inanim
butane	substance	gas/inanim
butcher	person	person
butler	person	person
butt	object	object/inanim
butter	substance	substance/inanim
butterflies	animal	animal/plural
butterfly	animal	animal
buttero	person	person
button	object	object/inanim
buy	event	event/inanim
buy-back	event	event/inanim
buy-out	event	event/inanim
buyer	person	person
buying	abstract	abstract
buzzard	animal	animal
buzzword	abstract	abstract/inanim
buzzwords	abstract	abstract
by	time	time
bylaw	abstract	abstract/inanim
byline	abstract	abstract/inanim
byproduct	substance	substance/inanim
bystander	person	person
C.E.	time	time-unit
cab	object	car/inanim
cabinet	object	object/inanim
cabinets	object	object/plural
cable	object	object/inanim
cable-television	abstract	abstract/inanim
cable-tv	abstract	abstract/inanim
cable-tv-system	object	object/inanim
cache	place	place/inanim
cachet	abstract	abstract/inanim
cactus	plant	plant/inanim
caddie	person	person
caddy	person	person
cadet	person	person
cafe	place	place
cafes	place	place
cafeteria	place	place/inanim
cages	place	place/plural
cake	object	food/inanim
cakes	object	object
calamity	event	event/inanim
calculation	abstract	abstract/inanim
calendar	abstract	abstract/inanim
calf	animal	animal
Californian	person	person
call	event	event/inanim
caller	person	person
calligrapher	person	person
calling	abstract	abstract/inanim
callipygous	person	person
callous	object	object/inanim
calm	abstract	abstract/inanim
calves	animal	animal/plural
calves	object	body_part/plural
Cambodian	person	person
camel	animal	animal
camera	object	object
cameras	object	object
Cameroonian	person	person
camgirl	person	person
camp	place	place/inanim
campaign	abstract	abstract
campaigning	abstract	abstract/inanim
campaigns	abstract	abstract/plural
camps	place	place/plural
campus	place	place/inanim
can	person	person
Canada	place	place
Canadian	person	person
canary	animal	bird
Canaveral	place	place
cancellation	event	event/inanim
cancer	abstract	abstract/inanim
cancer-suppressor	object	medicine/inanim
candidacy	abstract	abstract/inanim
candidate	person	person
candidates	person	person
candies	substance	substance
candlelight	abstract	abstract/inanim
candlemaker	person	person
candor	abstract	abstract/inanim
candy	object	object
canning	abstract	abstract/inanim
cannon	object	object/inanim
canopy	person	person
cans	object	object
cantor	person	person
canvas	substance	substance/inanim
cap	abstract	abstract/inanim
capability	abstract	abstract/inanim
capacitor	object	object/inanim
capacity	abstract	abstract/inanim
capes	person	person/plural
capital	place	place/inanim
capital-formation	abstract	abstract/inanim
capital-gain	abstract	abstract/inanim
capital-good	abstract	abstract/inanim
capital-to-asset	abstract	abstract/inanim
capitalgain	abstract	abstract/inanim
capitalism	abstract	abstract/inanim
capitalist	abstract	abstract/inanim
capitalist	person	person
capitalization	abstract	abstract/inanim
Capote	person	person
capsules	object	object
captain	event	event
captive	person	person
capture	event	event/inanim
capybara	animal	animal
car	object	object/inanim
car-leasing	abstract	abstract/inanim
carabinier	person	person
carat	quantity	quantity/inanim
carbide-product	object	object/inanim
carbon	substance	substance/inanim
carcass	object	object/inanim
carcinologist	person	person
card	object	object/inanim
cardboard	substance	substance/inanim
cardinal	person	person
Cardinals	organization	organization
cardiologist	person	person
cards	object	object/plural
care	abstract	abstract/inanim
career	abstract	abstract
caregiver	person	person
caretaker	person	person
cargo	object	object/inanim
caribou	animal	animal
caricature	abstract	abstract/inanim
caricaturist	person	person
carillon	object	object/inanim
Carnival	event	event
carnivore	animal	animal
carnivore	person	person
carny	person	person
carpenter	person	person
carpet	object	object/inanim
carpetbagger	person	person
carpeting	abstract	abstract/inanim
carrier	organization	organization
carrier	person	person
carrot	plant	food/inanim
cars	object	object/plural
cart	object	object
cartel	organization	organization
cartographer	person	person
carton	object	object/inanim
cartoon	object	object/inanim
cartoonist	person	person
cartridge	object	object/inanim
cartwright	person	person
carvings	quantity	quantity/plural
cascade	abstract	abstract/inanim
case	abstract	abstract/inanim
cases	object	object
caseworker	person	person
cash	object	object/inanim
cashier	person	person
casino	organization	organization
casino	place	place/inanim
casket	object	object/inanim
Casnondelibreaten	abstract	abstract
cassette	object	object/inanim
cast	abstract	abstract
castellan	person	person
cat	animal	animal
Catalan	person	person
catechist	person	person
caterer	person	person
caterers	place	place
cathedral	object	object/inanim
Cathedral	place	place
cattle	animal	animal
causes	abstract	abstract
causes	abstract	abstract/plural
Cavalcade	event	event
Cavaliers	organization	organization
cavalry	person	person
cavalryman	person	person
cavapoo	animal	animal
cave	place	place/inanim
caver	person	person
caves	event	event/plural
CBC	abstract	abstract
CBC.ca	organization	organization
CC-BY-SA-NC	abstract	abstract
CEI	organization	organization
ceiling	object	object/inanim
celebrities	person	person
celebutante	person	person
cell	object	object/inanim
cell	place	place/inanim
cellist	person	person
cenote	place	place/inanim
census	event	event/inanim
center	place	place/inanim
centers	place	place/plural
centre	place	place/inanim
centuries	time	time/plural
century	time	time/inanim
CEO	person	person
ceo	person	person
ceramic	substance	substance
ceramist	person	person
Cereal	object	object
cereal	object	object/inanim
ceremony	event	event
certainty	abstract	abstract/inanim
Chadian	person	person
chairman	person	person
chairwoman	person	person/female
chalk	object	object/inanim
Challenger	object	object
chamber-maid	person	person
chamberlain	person	person
chameleon	animal	animal
chamois	animal	animal
Championship	event	event
championship	event	event/inanim
chance	abstract	abstract/inanim
chances	abstract	abstract/plural
change	abstract	abstract
Change	organization	organization
changes	abstract	abstract/plural
chansonnier	person	person
chantilly-tiffany	animal	animal
chaplain	person	person
chapmen	person	person
character	abstract	abstract
character	person	person
characters	abstract	abstract/plural
characters	person	person
charge	abstract	abstract/inanim
charges	object	object/plural
charioteer	person	person
charities	organization	organization
charm	abstract	abstract
charms	abstract	abstract/plural
chart	object	object
charwoman	person	person
chaser	person	person
chasers	person	person/plural
chasers	person	person/plural
Chathams	object	object/plural
chauffeur	person	person
cheating	event	event/inanim
check	event	event/inanim
check	object	object/inanim
checkpoint	place	place/inanim
cheerleader	person	person
cheesecloth	object	object
cheetah	animal	animal
chef	person	person
chemicals	object	object
chemist	person	person
chemistry	abstract	abstract
chicken	animal	animal
chickens	animal	animal/plural
chihuahua	animal	animal
child	person	person
children	person	person
Chilean	person	person
chimpanzee	animal	animal
China	place	place
Chinatown	place	place
chinchilla	animal	animal
Chinese	abstract	abstract
Chinese	person	person
chinook	animal	animal
chipmunk	animal	animal
chippiparai	animal	animal
chiropractor	person	person
chocolate	substance	substance
chocolatier	person	person
choice	abstract	abstract
choices	abstract	abstract
choose	person	person/plural
choreographer	person	person
christianity	organization	organization/inanim
Chrome	object	object
chronicler	person	person
chrysotile	substance	substance
Church	organization	organization
church	place	place/inanim
churchman	person	person
chute	object	object/inanim
chutes	object	object/plural
cicada	animal	animal/inanim
cider	substance	substance
cigarette	object	object/inanim
cinematographer	person	person
Cinnamon	object	object
cinnamon	object	object/inanim
circle	abstract	abstract
Circle	organization	organization
circumstances	abstract	abstract
circus	organization	organization
circus	place	place
citizens	person	person/plural
citral	plant	plant
City	place	place
city	place	place/inanim
civil	abstract	abstract/inanim
civility	abstract	abstract
civilization	organization	organization/inanim
claim	abstract	abstract/inanim
claims	abstract	abstract/plural
clam	animal	animal
clarinetist	person	person
class	abstract	abstract
classicist	person	person
cleaner	person	person
cleanup	abstract	abstract
clergy	person	person
cleric	person	person
clerk	person	person
Cleveland	place	place
click	event	event/inanim
Cliffs	place	place
climate	abstract	abstract
climatologist	person	person
climber	person	person
clinic	place	place/inanim
clinician	person	person
clockmaker	person	person
clones	abstract	abstract
Close	person	person
close	time	time
cloth	object	object
clothes	object	object
clothier	person	person
clothing	object	object
clown	person	person
club	object	object/inanim
club	organization	organization/inanim
club	place	place/inanim
cm	quantity	quantity/plural
cm.	quantity	quantity/plural
co-founder	person	person
co-producer	person	person
coach	person	person
coachman	person	person
coast	place	place/inanim
coastline	place	place/inanim
coauthor	person	person
COBOL	abstract	abstract/inanim
cobra	animal	animal
cockapoo	animal	animal
cockatiel	animal	animal
cockroach	animal	animal
cocktail	substance	substance/inanim
cocktails	object	object
cocoa	substance	substance
code	abstract	abstract/inanim
Code	object	object
coffeehouses	place	place
cofferer	person	person
coin	object	object/inanim
coiner	person	person
cold	abstract	abstract
collaboration	abstract	abstract/inanim
collaboration	event	event
collapse	event	event/inanim
collarbone	object	object/inanim
colleagues	person	person
collection	abstract	abstract
Collections	abstract	abstract
collections	abstract	abstract/plural
college	organization	organization
college	place	place
colleges	organization	organization/plural
Colombian	person	person
colonel	person	person
colonies	place	place/plural
color	abstract	abstract
colorist	person	person
colors	abstract	abstract
colt	animal	animal
Columbia	object	object
columbidae	animal	animal
column	object	object/inanim
columnist	person	person
combai	animal	animal
combination	abstract	abstract
Comeback	event	event
comeback	event	event/inanim
comedian	person	person
comedy	abstract	abstract/inanim
comics	abstract	abstract/plural
command	abstract	abstract/inanim
commander	person	person
commanders	person	person/plural
commentator	person	person
comments	abstract	abstract/plural
commissar	person	person
commission	organization	organization/inanim
commitments	abstract	abstract/plural
Committee	organization	organization
commodore	person	person
commoner	person	person
Commons	organization	organization
commonwealth	place	place
communication	abstract	abstract/inanim
communique	abstract	abstract/inanim
communities	organization	organization/plural
community	organization	organization
Comorian	person	person
companies	organization	company/plural
companion	person	person
companions	person	person/plural
company	organization	company
comparisons	abstract	abstract
compasssmith	person	person
compatibility	abstract	abstract
compete	abstract	abstract
competition	abstract	abstract/inanim
competition	organization	organization/inanim
competitions	event	event/plural
compiler	abstract	abstract/inanim
Complex	place	place
complication	abstract	abstract
compliments	event	event/plural
composer	person	person
composition	abstract	abstract
compositor	person	person
compound	abstract	abstract/inanim
compound	place	place/inanim
compound	plant	plant
compound	substance	substance/inanim
computer	object	object/inanim
computers	organization	organization
concentration	animal	animal
concentrations	animal	animal/plural
concept	abstract	abstract
concern	abstract	abstract/inanim
concertmaster	person	person
concerts	event	event
concierge	person	person
conclusion	event	event
concrete	substance	substance/inanim
condemnation	abstract	abstract
condition	abstract	abstract
conditions	abstract	abstract/plural
condottiere	person	person
conductor	person	person
conference	event	event/inanim
conferencier	person	person
confidence	abstract	abstract/inanim
conflict	event	event
conflicts	abstract	abstract/plural
confrontation	event	event/inanim
congestion	abstract	abstract/inanim
Congolese	person	person
connections	abstract	abstract/plural
connector	object	object/inanim
connoisseur	person	person
connotation	abstract	abstract
conquistador	person	person
conquistadors	place	place/plural
consensus	abstract	abstract
conservationist	person	person
conservator-restorer	person	person
consort	person	person
conspiracy	abstract	abstract/inanim
constable	person	person
constitution	object	object/inanim
constraints	abstract	abstract
construction	place	place/inanim
consul	person	person
consulate	abstract	abstract/inanim
consultant	person	person
consultor	person	person
consumerism	abstract	abstract/inanim
consumption	abstract	abstract
contact	abstract	abstract/inanim
contact	person	person
container	object	object
containers	object	object
contamination	abstract	abstract
content	abstract	abstract
contents	object	object
contest	event	event/inanim
context	abstract	abstract/inanim
contexts	abstract	abstract/plural
continents	place	place/plural
continuation	abstract	abstract/inanim
contortionist	person	person
contrasts	abstract	abstract/plural
control	abstract	abstract/inanim
controller	object	object/inanim
controller	person	person
controls	event	event/plural
Convention	event	event
conversation	abstract	abstract/inanim
conversations	event	event
conveyancer	person	person
cook	person	person
cookie	object	object
coonhound	animal	animal
cooper	person	person
cop	person	person
copenhagen	abstract	abstract/inanim
coppersmith	person	person
copy	object	object/inanim
copyist	person	person
copyright	abstract	abstract
copywriter	person	person
core	place	place
corgi-chihuahua	animal	animal
cormorant	animal	animal
corn	plant	plant
corner	place	place/inanim
cornerman	person	person
cornetist	person	person
Cornyn	person	person
coroner	person	person
corpora	abstract	abstract/inanim
corporation	organization	organization/inanim
corporatism	abstract	abstract
corpus	abstract	abstract/inanim
corrector	person	person
corsetmaker	person	person
corvus	animal	animal
cosmetics	person	person
cosmetologist	person	person
cosmologist	person	person
cossack	person	person
cost	quantity	quantity/inanim
costermonger	person	person
costs	abstract	abstract/plural
costumer	person	person
cotton	plant	plant
cougar	animal	animal
councillor	person	person
counsel	organization	organization/inanim
counsellor	person	person
counselor	person	person
Countdown	place	place
counter	place	place
counteractions	abstract	abstract/plural
counterpart	abstract	abstract
counterpart	person	person
countries	place	place/plural
country	place	place
County	place	place
couple	time	time/inanim
courier	person	person
course	abstract	abstract/inanim
courses	place	place
court	organization	organization
courtesan	person	person
courtier	person	person
courts	organization	organization/plural
couscous	substance	food/inanim
couturier	person	person
covariation	abstract	abstract
cover	abstract	abstract
cover	object	object
coverage	abstract	abstract/inanim
covers	abstract	abstract/plural
cowboy	person	person
coxswain	person	person
coyote	animal	animal
crab	animal	animal
crane	animal	animal
cranium	object	object/inanim
cream	place	place
creation	substance	substance
creations	object	object
creators	person	person/plural
creature	animal	animal
creature	person	person
creep	person	person
crew	person	person
crewman	person	person
cricketeer	person	person
cricketer	person	person
crime	event	event/inanim
criminal	person	person
criminologist	person	person
crisis	abstract	abstract/inanim
criterion	abstract	abstract/inanim
critic	person	person
criticism	abstract	abstract/inanim
Critics	person	person
critics	person	person/plural
Croatian	person	person
crocidolite	substance	substance
crocodile	animal	animal
cronista	person	person
cronyism	abstract	abstract
crop	plant	plant
crops	plant	plant
crops-damaging	plant	plant
crossbowyer	person	person
cruel	event	event
cruise	object	object/inanim
Cruise	person	person
crush	event	event/inanim
cryptographer	person	person
cryptologist	person	person
cryptozoologist	person	person
crystallographer	person	person
cto	person	person
Cuban	person	person
cuc	quantity	quantity/inanim
CUC	quantity	quantity/plural
Cuccinelli	person	person
cuillerer	person	person
cuisine	abstract	abstract
culture	abstract	abstract
Cup	event	event
cupcake	object	object
cupcakes	object	object
cupcakes	object	object/plural
Cups	event	event
cups	place	place/inanim
curator	person	person
curiosity	abstract	abstract/inanim
curler	person	person
currier	person	person
custodian	person	person
customer	person	person
customers	person	person
customs	object	object
customs	organization	organization/plural
cutman	person	person
cutting	plant	plant/inanim
cuttings	plant	plant/plural
cuttings	plant	plant/plural
cyberneticist	person	person
cycle	abstract	abstract
cycles	event	event
cyclone	event	event/inanim
cyclones	event	event/plural
cyclones	event	event/plural
Cypriot	person	person
cytogeneticist	person	person
Czech	person	person
dachshund	animal	animal
dad	person	person/male
daddy	person	person/male
Daily	organization	organization/inanim
daimyo	person	person
dairymaid	person	person
Dallas	place	place
dalmatian	animal	animal
Daly	person	person
damage	abstract	abstract
damchi	animal	animal
dance	abstract	abstract
dancer	person	person
Dane	person	person
data	abstract	abstract/inanim
database	object	object
datajournalist	person	person
date	time	time
daughter	person	person/female
day	time	time-unit
dayan	person	person
days	time	time-unit/plural
dD	abstract	abstract
deacon	person	person
deal	abstract	abstract
dealer	person	person
death	event	event
deaths	event	event/plural
debate	abstract	abstract/inanim
debate	event	event/inanim
debates	abstract	abstract/plural
Dec.	time	time-unit/inanim
decade	time	time
decades	time	time
December	time	time-unit/inanim
decision	abstract	abstract
decisions	abstract	abstract/plural
declares	event	event
decline	event	event/inanim
decommissioning	event	event
decrease	event	event/inanim
dedication	abstract	abstract/inanim
deejay	person	person
deer	animal	animal
defector	person	person
defectors	person	person/plural
defendant	person	person
defender	person	person
defense	abstract	abstract/inanim
definition	event	event/inanim
defterdar	person	person
degree	quantity	quantity/inanim
degu	animal	animal
deities	abstract	abstract
deity	abstract	abstract/inanim
deli	place	place
delicious	quantity	quantity
delivery	abstract	abstract/inanim
demand	abstract	abstract
demise	event	event/inanim
demo	abstract	abstract/inanim
democracy	abstract	abstract/inanim
Democrats	person	person
demographer	person	person
demolitionist	person	person
denomination	organization	organization
dentist	person	person
denunciation	abstract	abstract/inanim
Department	organization	organization
department	organization	organization/inanim
departure	event	event/inanim
departures	event	event/plural
deployment	event	event/inanim
depression	event	event/inanim
deputies	person	person/plural
dermatologist	person	person
descendants	person	person/plural
design	abstract	abstract/inanim
designer	person	person
designs	abstract	abstract/plural
desire	person	person
destination	place	place/inanim
destroyer	object	object/inanim
destroyer	person	person
destruction	event	event/inanim
detail	abstract	abstract/inanim
detailhandler	person	person
details	abstract	abstract/plural
detective	person	person
detergent	substance	substance
developers	person	person
development	abstract	abstract
development	place	place
device	object	object/inanim
dhalang	person	person
dialect	abstract	abstract/inanim
diamantaire	person	person
diaper	object	object
diarist	person	person
dictionary	object	object
didgeridooist	person	person
diet	event	event
dietitian	person	person
difference	abstract	abstract/plural
difficulties	abstract	abstract
digerati	person	person
digits	event	event
dingo	animal	animal
dining	place	place
dinner	event	event/inanim
dioxide	abstract	abstract
diplomat	person	person
direction	abstract	abstract/inanim
director	person	person
disability	abstract	abstract/inanim
disadvantages	abstract	abstract
disaster	event	event/inanim
disciple	person	person
discipline	abstract	abstract/inanim
discipline	abstract	abstract/inanim
discomfort	abstract	abstract/inanim
discovery	object	object
discussion	abstract	abstract/inanim
discussions	abstract	abstract/plural
dishes	abstract	abstract
dishwasher	object	object
disk	object	object/inanim
dispatcher	person	person
displayed	place	place
displays	object	object
distance	abstract	abstract/inanim
distances	quantity	quantity/plural
distiller	person	person
distribution	abstract	abstract/inanim
District	place	place
districts	place	place/plural
divemaster	person	person
diver	person	person
divers	person	person/plural
diversity	abstract	abstract
diving	object	object/inanim
dj	person	person
DNA	abstract	abstract
dna	substance	substance/inanim
doctorate	abstract	abstract/inanim
document	object	object/inanim
documentalist	person	person
documentation	abstract	abstract
documents	object	object
dog	animal	animal
dogcatcher	person	person
dollar	quantity	quantity/inanim
dollars	quantity	quantity/plural
domain	place	place/inanim
dominance	abstract	abstract/inanim
dominatrix	person	person
Dominican	person	person
donated	person	person/plural
donation	abstract	abstract
donations	object	object/plural
donkey	animal	animal
donors	person	person
don\'ts	event	event
don\'ts	event	event/plural
door	object	object/inanim
doors	place	place/plural
dorgi	animal	animal
dormouse	animal	animal
dos	abstract	abstract/plural
doshu	person	person
doula	person	person
down	abstract	abstract
downtown	place	place
doxographer	person	person
dozen	quantity	quantity
dozens	object	object/plural
drafter	person	person
draftsman	person	person
dragoman	person	person
dragon	animal	animal
dragoon	person	person
drainage	event	event/inanim
dramaturge	person	person
dramaturgist	person	person
draws	abstract	abstract
drayman	person	person
dress	object	object
dresser	person	person
dresses	object	object
dressing	abstract	abstract
dressmaker	person	person
drever	animal	animal
driller	person	person
Drink	abstract	abstract
drink	object	object
drink	substance	substance
drive	event	event/inanim
driver	person	person
drives	object	object/plural
dromedary	animal	animal
drone	object	object/inanim
droughts	event	event
drover	person	person
druid	person	person
drummer	person	person
dryer	object	object
drywaller	person	person
dubber	person	person
dubbing	person	person
duchess	person	person
duck	animal	animal
Dunbar	person	person
dunker	animal	animal
durability	abstract	abstract
Duran	organization	organization
Durham	place	place
during	time	time
Dutch	person	person
duties	abstract	abstract/plural
duty	abstract	abstract/inanim
e-mail	abstract	abstract
e-tutor	person	person
each	abstract	abstract
eagle	animal	animal
earlier	time	time
early-Polynesians	person	person
earthquake	event	event
earthquakes	event	event
easier	object	object
ecologist	person	person
economics	abstract	abstract
economist	person	person
economy	abstract	abstract
ecosystem	abstract	abstract
Ecuadorian	person	person
edge	abstract	abstract/inanim
edges	place	place/plural
Edgewater	place	place
edit	event	event/inanim
editor	person	person
editors	person	person
educationalist	person	person
educator	person	person
eel	animal	animal
effect	abstract	abstract
effectiveness	abstract	abstract
effects	abstract	abstract
effort	abstract	abstract
efforts	event	event
eggs	object	object
Egyptian	person	person
egyptologist	person	person
eHow	place	place
eighteen	time	time
either	abstract	abstract
elder	person	person
elderly	person	person/plural
election	event	event
electrician	person	person
electron	substance	substance/inanim
electrons	substance	substance/plural
element	abstract	abstract
Elements	abstract	abstract
elements	abstract	abstract/plural
elephants	animal	animal/plural
elites	substance	substance/plural
elk	animal	animal
elo	animal	animal
email	abstract	abstract/inanim
emailing	person	person
embassy	place	place/inanim
embroiderer	person	person
Emirati	person	person
emission	event	event/inanim
emissions	abstract	abstract
emperor	person	person/male
employee	person	person
employees	person	person
employment	abstract	abstract/inanim
empty	object	object
encounter	event	event/inanim
end	event	event
endeavor	place	place/inanim
Endeavour	object	object
ending	abstract	abstract/inanim
endocrinologist	person	person
endodontist	person	person
enemy	organization	organization/inanim
energy	abstract	abstract
engine	object	object/inanim
engineer	person	person
engines	object	object
England	place	place
English	abstract	abstract
Englishman	person	person
Englishmen	person	person
Englishwoman	person	person
Englishwomen	person	person
engraver	person	person
enologist	person	person
Enterprise	object	object
entertainer	person	person
entertainment	abstract	abstract
entomologist	person	person
entrance	place	place
entremetteuse	person	person
entrepreneur	person	person
entry	place	place
envelope	object	object/inanim
environment	place	place
environmentalist	person	person
environments	place	place/plural
enzymologist	person	person
epidemiologist	person	person
epigrapher	person	person
episode	abstract	abstract
epistemologist	person	person
equestrian	person	person
equidae	animal	animal
equipment	object	object
era	time	time
Erie	place	place
Eritrean	person	person
esotericism	person	person
essayist	person	person
essence	abstract	abstract/inanim
essentials	object	object
establishment	place	place/inanim
establishments	place	place
esthetician	person	person
estimates	abstract	abstract/plural
Estonian	person	person
ethicist	person	person
Ethiopian	person	person
ethnobotanist	person	person
ethnographer	person	person
ethnologist	person	person
ethnomusicologist	person	person
ethologist	person	person
etudiante	person	person
etymologist	person	person
euphoniumist	person	person
eurasier	animal	animal
Eureka	place	place
eurohound	animal	animal
euros	quantity	quantity/plural
evacuation	event	event/inanim
evacuations	event	event/plural
evangelist	person	person
Evans	person	person
Evanston	place	place
Evansville	place	place
evaporation	abstract	abstract/inanim
evening	object	object
evenings	time	time/plural
event	abstract	abstract/inanim
event	event	event
event	event	event/inanim
events	event	event
everyone	person	person
everything	object	object
everywhere	place	place
evil	abstract	abstract
evolution	abstract	abstract
exaggerated	abstract	abstract
exaggeration	abstract	abstract/inanim
example	abstract	abstract
examples	abstract	abstract
excavations	event	event/plural
exception	abstract	abstract/inanim
exchange	organization	organization/inanim
excuse	abstract	abstract/inanim
executioner	person	person
executive	person	person
exercise	abstract	abstract/inanim
exercise	event	event/inanim
exhibit	event	event
exhibited	event	event
exhibition	event	event
exhibitionist	person	person
exhibits	event	event
exile	person	person
existence	abstract	abstract/inanim
exodontist	person	person
exoplanetologist	person	person
expat	person	person
expatriate	person	person
expectation	abstract	abstract/inanim
expectations	abstract	abstract/plural
expense	abstract	abstract/inanim
experience	abstract	abstract
Experience	place	place
experiences	abstract	abstract
experiment	event	event/inanim
experimenter	person	person
expert	person	person
experts	person	person/plural
explorer	abstract	abstract
Explorer	object	object
explorer	person	person
explorers	person	person/plural
export	abstract	abstract/inanim
exposure	abstract	abstract
expressman	person	person
extension	abstract	abstract/inanim
extent	abstract	abstract
exterminator	person	person
extra	person	person
extract	substance	substance
extremism	abstract	abstract
extremist	person	person
eye	object	object/inanim
eyes	object	object/plural
fabricator	person	person
face	object	object
faces	object	object/plural
facilities	place	place
fact	abstract	abstract
factor	abstract	abstract/inanim
Factory	place	place
factory	place	place/inanim
failure	abstract	abstract
fainting	event	event
faith	abstract	abstract
falcon	animal	animal
fall	time	time/inanim
fallout	substance	substance
fame	abstract	abstract/inanim
family	person	person
fan	object	object/inanim
fan	person	person
fans	person	person
farm	place	place/inanim
farmer	person	person
farmers	person	person/plural
farming	object	object/inanim
farmworker	person	person
Faroese	person	person
farrier	person	person
fascination	abstract	abstract
fashion	abstract	abstract
fasteners	object	object
fatalities	abstract	abstract/plural
father	person	person
fear	abstract	abstract
feat	event	event
features	abstract	abstract
Feb.	time	time-unit/inanim
February	time	time-unit/inanim
feds	person	person/plural
fee	abstract	abstract/inanim
feedback	abstract	abstract/inanim
feeling	abstract	abstract
fees	abstract	abstract/plural
feet	object	object/plural
feldsher	person	person
felidae	animal	animal
fellmonger	person	person
fellow	person	person
feltmaker	person	person
fence	person	person
ferret	animal	animal
ferry	object	object
fertilizer	object	object/inanim
festival	event	event
festivals	event	event/plural
festivals	event	event/plural
few	object	object
fewer	quantity	quantity
FFFF	event	event
fiddler	person	person
field	abstract	abstract/inanim
field	place	place/inanim
fields	abstract	abstract
fight	event	event/inanim
fighter	person	person
figure	person	person
figures	quantity	quantity/plural
Fijian	person	person
file	object	object/inanim
files	object	object/plural
Filipino	person	person
film	object	object
filmmaker	person	person
filter	object	object
finalists	abstract	abstract/plural
finance	abstract	abstract
financier	person	person
financing	abstract	abstract/inanim
finch	animal	animal
findings	abstract	abstract
findings	abstract	abstract/plural
fine	abstract	abstract/inanim
finger	person	person
Finkelstein	person	person
Finn	person	person
fire	abstract	abstract/inanim
firearm	object	object/inanim
fireater	person	person
firefighter	person	person
Firefox	object	object
fireman	person	person
fireworks	event	event
firm	organization	company
fish	animal	animal
fisherman	person	person
fishermen	person	person/plural
fishing	object	object/inanim
fishmonger	person	person
fixing	event	event/inanim
flag	object	object/inanim
flagman	person	person
flakes	substance	substance/plural
flamingo	animal	animal
flash	object	object
flats	object	object
flatulist	person	person
flavor	abstract	abstract
flavor(s)	abstract	abstract
flavoring	event	event
flavorist	person	person
flavors	abstract	abstract
flavour	abstract	abstract
flaws	abstract	abstract
fleet	object	object
flight	event	event
flight-adjutant	person	person
flights	event	event/plural
flirting	event	event
flmi	person	person
flooding	event	event/inanim
floods	event	event
floor	place	place/inanim
florist	person	person
flour	substance	substance
flow	abstract	abstract
flower	plant	plant
flowers	plant	plant/plural
flowers	plant	plant/plural
fluffer	person	person
fluid	substance	substance
flutist	person	person
foa	animal	animal
foal	animal	animal
fodder	object	object/inanim
folk	abstract	abstract/inanim
folklorist	person	person
folks	person	person
follow	event	event
food	substance	substance
foodies	person	person
footage	abstract	abstract
football	abstract	abstract/inanim
footman	person	person
forager	person	person
force	abstract	abstract/inanim
forecast	abstract	abstract/inanim
forecasts	abstract	abstract/plural
foreigners	person	person
foreman	person	person
forest	place	place/inanim
forester	person	person
form	abstract	abstract
formalin	substance	substance
format	abstract	abstract
fortress	place	place/inanim
fortune	abstract	abstract/inanim
forum	event	event/inanim
found	abstract	abstract
foundation	organization	organization
founder	person	person
fox	animal	animal
Fox	place	place
Franciscans	person	person
Francisco	place	place
Frank	person	person
freedom	abstract	abstract
freelancer	person	person
freeways	object	object/plural
freezer	object	object
French	abstract	abstract
French	person	person
friar	person	person
friction	object	object/inanim
Friday	time	time-unit
fridge	place	place
friend	person	person
friend(s)	person	person/plural
